timestamp_unix,latency_ms,ok,http_status,gateway_instance,error
1782125835.090952,5.140,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125835.197309,6.411,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125835.304397,5.794,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125835.411212,4.609,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125835.516295,35.394,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125835.652399,2.230,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125835.755218,4.477,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125835.860785,5.655,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125835.967410,5.208,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125836.073275,5.397,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125836.179796,5.751,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125836.288339,6.433,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125836.397345,6.347,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125836.506457,4.271,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125836.611228,5.382,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125836.717064,4.951,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125836.823139,6.013,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125836.934138,5.413,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125837.040233,5.619,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125837.146277,5.153,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125837.253239,6.431,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125837.360671,5.722,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125837.467152,2.675,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125837.570735,6.491,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125837.679226,3.921,1,200,inference-gateway-78cbd9f4cc-p6prt,
