2026/05/14 00:45:48.415, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:45:48.417, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:45:53.419, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:45:53.421, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:45:58.422, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:45:58.424, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:03.426, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:03.428, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:08.429, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:08.431, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:13.433, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:13.434, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:18.436, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:18.437, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:23.439, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:23.441, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:28.442, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:28.444, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:33.446, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:33.447, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/14 00:46:38.448, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
